MEDPRICE,M1 Money Supply,OBV,Unemployment Rate,Federal Funds Rate,Open,USD/INR Exchange Rate,M2 Money Supply,USD/NOK Exchange Rate,ATR_10,Close
4.9120800882194,7.011754869000712,19.51628919895936,1.629240539749888,1.9065751436714955,4.914032612705573,3.798854307324748,8.451459289428934,2.2313038909998206,1.4722317148572803,133.3281
4.910469411090577,7.011754869000712,19.56010863352029,1.629240539749888,1.9183921201761047,4.900634398882671,3.799525974203238,8.451459289428934,2.2345738823882058,1.4861254447098966,136.125
4.924305502956754,7.011754869000712,19.58614294917435,1.629240539749888,1.9242486522887323,4.920437026178837,3.798854307324748,8.451459289428934,2.238686367154474,1.446140635025808,137.4375
4.935260314499999,7.010763029056457,19.607329861987385,1.6094379124541005,1.9139771019670533,4.931772445671252,3.7984062786434194,8.458016271174024,2.231250195400163,1.4110245285155425,138.4375
4.936158484700389,7.010763029056457,19.630263886855754,1.6094379124541005,1.9110228900696653,4.939407784808604,3.798854307324748,8.458016271174024,2.240964975847143,1.378329873584531,138.5312
4.953844106938687,7.010763029056457,19.667652696837813,1.6094379124541005,1.9050881545499392,4.951857923394464,3.798854307324748,8.458016271174024,2.2403904894115696,1.383839280341182,141.125
4.953844106938687,7.010763029056457,19.70369382075845,1.6094379124541005,1.9050881545499392,4.951857923394464,3.798854307324748,8.458016271174024,2.2403904894115696,1.3587105388665972,141.125
4.953844106938687,7.010763029056457,19.738481043087727,1.6094379124541005,1.9050881545499392,4.951857923394464,3.798854307324748,8.458016271174024,2.2403904894115696,1.3355417875515143,141.125
4.949092104693136,7.010763029056457,19.705917822765965,1.6094379124541005,1.9065751436714955,4.954505762540766,3.7984062786434194,8.458016271174024,2.242038593136636,1.330046646803341,139.75
4.932222840170711,7.010763029056457,19.648830423996834,1.6094379124541005,1.8991179875635245,4.948759890378877,3.7984062786434194,8.458016271174024,2.2445321615560263,1.385505997631248,137.0468
4.923168904513913,7.010763029056457,19.613639117531605,1.6094379124541005,1.9125010869389547,4.923396254830627,3.798854307324748,8.458016271174024,2.2464379323816224,1.3808829985436346,136.875
4.938064601262137,7.010763029056457,19.63018691691801,1.6094379124541005,1.915450941585332,4.929063640403167,3.7984062786434194,8.458016271174024,2.239964731023025,1.424450014247275,140.875
4.954174989463242,7.010763029056457,19.60626033141645,1.6094379124541005,1.9095425048992531,4.95008879422893,3.798854307324748,8.458016271174024,2.2401776328760725,1.4077853999986312,140.125
4.954174989463242,7.010763029056457,19.63018691691801,1.6094379124541005,1.9095425048992531,4.95008879422893,3.798854307324748,8.458016271174024,2.2401776328760725,1.392546049587503,140.125
4.954174989463242,7.010763029056457,19.653554372935016,1.6094379124541005,1.9095425048992531,4.95008879422893,3.798854307324748,8.458016271174024,2.2401776328760725,1.3786292026652278,140.125
4.935035645844879,7.010763029056457,19.62235190753425,1.6094379124541005,1.9183921201761047,4.924986624563288,3.798854307324748,8.458016271174024,2.242728925851297,1.4232603511812878,138.5937
4.935372450207325,7.010763029056457,19.59718913644919,1.6094379124541005,1.9169226121967669,4.943648979556034,3.798630318075296,8.458016271174024,2.245273726291522,1.4420407097062713,136.625
4.936270878808111,7.010763029056457,19.6284580081346,1.6094379124541005,1.9315214116177064,4.926347477574391,3.798854307324748,8.458016271174024,2.242516566538545,1.4687693492767342,139.8125
4.9757632716668185,7.010763029056457,19.70218471019802,1.6094379124541005,1.9125010869389547,4.96021880818294,3.797285327959966,8.458016271174024,2.241347783533488,1.5502434732977628,146.3437
4.995310127994187,7.010763029056457,19.73030516696153,1.6094379124541005,1.9110228900696653,4.9891562624198125,3.798854307324748,8.458016271174024,2.241613536013191,1.5255356670086633,146.9375
4.995310127994187,7.010763029056457,19.757656444022945,1.6094379124541005,1.9110228900696653,4.9891562624198125,3.798854307324748,8.458016271174024,2.241613536013191,1.5027643408640046,146.9375
4.995310127994187,7.010763029056457,19.784279502254844,1.6094379124541005,1.9110228900696653,4.9891562624198125,3.798854307324748,8.458016271174024,2.241613536013191,1.4818171577224477,146.9375
4.990857326496704,7.010763029056457,19.75178396605409,1.6094379124541005,1.9198594718700333,4.996367322299227,3.7984062786434194,8.458016271174024,2.2429412400771453,1.4625820394975069,146.1875
4.998056511890071,7.010763029056457,19.78711494622117,1.6094379124541005,1.9183921201761047,4.987238375066342,3.797509618641628,8.458016271174024,2.243790046494146,1.506382038348692,149.1875
5.015726312841069,7.010763029056457,19.80796037453485,1.6094379124541005,1.9487632180519647,5.014378280375754,3.798854307324748,8.458016271174024,2.2477064314946205,1.4758984197025953,150.0937
5.025934003113561,7.010763029056457,19.83665235175529,1.6094379124541005,1.951608170184156,5.011676085618804,3.798854307324748,8.458016271174024,2.239432277999429,1.4971015903086535,152.6562
5.041709775595062,7.010763029056457,19.86409170331572,1.6094379124541005,1.943048916788608,5.036140584505268,3.798854307324748,8.458016271174024,2.234841440918227,1.5096123385483635,153.5625
5.041709775595062,7.010763029056457,19.89079820114152,1.6094379124541005,1.943048916788608,5.036140584505268,3.798854307324748,8.458016271174024,2.234841440918227,1.5207397315947275,153.5625
5.041709775595062,7.010763029056457,19.91680997535937,1.6094379124541005,1.943048916788608,5.036140584505268,3.798854307324748,8.458016271174024,2.234841440918227,1.5306496075118623,153.5625
5.035632575718109,7.010763029056457,19.896904703658283,1.6094379124541005,1.9558604799226256,5.039384707382889,3.7981821890066274,8.458016271174024,2.241347783533488,1.494235797690159,151.9375
5.029057884612908,7.010763029056457,19.882324899773657,1.6094379124541005,1.9487632180519647,5.025523906590663,3.798854307324748,8.458016271174024,2.2396452932308213,1.4700372188105622,151.0625
5.02434258513142,7.010763029056457,19.89784818732074,1.6094379124541005,1.943048916788608,5.027574348153834,3.798854307324748,8.458016271174024,2.246014741516233,1.457979312702112,151.2187
5.014118553831138,7.010763029056457,19.8759415475433,1.6094379124541005,1.9615022438292145,5.01831373924032,3.798854307324748,8.458016271174024,2.241241462763626,1.4922793132083143,148.6875
5.0197602018739165,7.010763029056457,19.89729376156216,1.6094379124541005,1.969905654625476,5.014793304245584,3.798854307324748,8.458016271174024,2.2444261788311124,1.5018523734103333,150.375
5.0197602018739165,7.01804363287635,19.91819957360285,1.5686159179346786,1.969905654625476,5.014793304245584,3.798854307324748,8.469849979905737,2.2444261788311124,1.5103904658379688,150.375
5.0197602018739165,7.01804363287635,19.938677267549973,1.5686159179346786,1.969905654625476,5.014793304245584,3.798854307324748,8.469849979905737,2.2444261788311124,1.5180129128238955,150.375
5.017072861755342,7.01804363287635,19.957151330064256,1.5686159179346786,1.9671123567199025,5.018107308935618,3.798451090545468,8.469849979905737,2.247495126686652,1.4958399901508044,151.25
4.99853099845963,7.01804363287635,19.91410178963516,1.5686159179346786,1.943048916788608,5.028802598052359,3.798854307324748,8.469849979905737,2.250238612632374,1.6634933398438951,150.125
5.0120925650949,7.01804363287635,19.895084196436283,1.5686159179346786,1.9572739077197527,5.003107027676136,3.799525974203238,8.469849979905737,2.2452207756150653,1.6426200414245882,149.1875
5.019553739604163,7.01804363287635,19.909579981942628,1.5686159179346786,1.9530276168383616,5.018934096911612,3.798854307324748,8.469849979905737,2.248762286307092,1.6135443856324032,150.4843
5.025934331386082,7.01804363287635,19.923078958357376,1.5686159179346786,1.9387416595910891,5.027574348153834,3.799302135366266,8.469849979905737,2.249395264490473,1.5649816392947222,151.4375
5.025934331386082,7.01804363287635,19.93639813680255,1.5686159179346786,1.9387416595910891,5.027574348153834,3.799302135366266,8.469849979905737,2.249395264490473,1.5188189620244803,151.4375
5.025934331386082,7.01804363287635,19.94954224398456,1.5686159179346786,1.9387416595910891,5.027574348153834,3.799302135366266,8.469849979905737,2.249395264490473,1.4753682195202795,151.4375
5.02854659147205,7.01804363287635,19.92845795906316,1.5686159179346786,1.9530276168383616,5.028802598052359,3.799078246414251,8.469849979905737,2.2515023027752536,1.462111464179972,150.8437
5.017279836815587,7.01804363287635,19.90831615800203,1.5686159179346786,1.94161522478678,5.017279836815587,3.799525974203238,8.469849979905737,2.2540249023891663,1.4606025605875586,150.4062
5.0083406634445184,7.01804363287635,19.88366389155786,1.5686159179346786,1.935859813216242,5.0197602018739165,3.79997350162176,8.469849979905737,2.254759463521931,1.4991093923299157,146.2812
4.990219638937567,7.01804363287635,19.854947320527117,1.5686159179346786,1.94161522478678,5.000374161616605,3.79997350162176,8.469849979905737,2.2561222185941805,1.5189505693046188,144.25
4.935597402522695,7.01804363287635,19.78179216491597,1.5686159179346786,1.9572739077197527,4.967205736169616,3.8010914447230992,8.469849979905737,2.255860294498288,1.665002512619323,136.0
4.935597402522695,7.01804363287635,19.854947320527117,1.5686159179346786,1.9572739077197527,4.967205736169616,3.8010914447230992,8.469849979905737,2.255860294498288,1.7558503654236188,136.0
4.935597402522695,7.01804363287635,19.923113682681706,1.5686159179346786,1.9572739077197527,4.967205736169616,3.8010914447230992,8.469849979905737,2.255860294498288,1.8311053492039528,136.0
4.9324485020350295,7.01804363287635,19.97498389193913,1.5686159179346786,1.9712993830740604,4.914032612705573,3.799525974203238,8.469849979905737,2.2604080141052902,1.8441863428444685,140.75
4.963718024964163,7.01804363287635,19.998107734274875,1.5686159179346786,1.935859813216242,4.952741315678059,3.79997350162176,8.469849979905737,2.2649870625891104,1.8340855612745868,144.4687
4.975547521898431,7.01804363287635,19.98448155030077,1.5686159179346786,1.935859813216242,4.980176086612234,3.79997350162176,8.469849979905737,2.2735681439338475,1.7905665771036845,143.125
4.970897780758787,7.01804363287635,20.00219623266699,1.5686159179346786,1.9530276168383616,4.9737119399923495,3.79968263158268,8.469849979905737,2.2713523905732647,1.7316223097544667,143.8125
4.970897780758787,7.01804363287635,20.019602559557907,1.5686159179346786,1.9373017745331225,4.9737119399923495,3.79997350162176,8.469849979905737,2.26975193590914,1.675428067089787,143.8125
4.970897780758787,7.01804363287635,20.0367110825153,1.5686159179346786,1.9373017745331225,4.9737119399923495,3.79997350162176,8.469849979905737,2.26975193590914,1.6220032174424788,143.8125
4.970897780758787,7.01804363287635,20.053531820587807,1.5686159179346786,1.9373017745331225,4.9737119399923495,3.79997350162176,8.469849979905737,2.26975193590914,1.5713518823014785,143.8125
4.962188820859028,7.01804363287635,20.028019659032,1.5686159179346786,1.9315214116177064,4.959341999709407,3.798966283138089,8.469849979905737,2.269338499210748,1.5608956829429044,142.25
4.992449938311886,7.01804363287635,20.055890885006058,1.5686159179346786,1.9444805562600247,4.981034824320652,3.79997350162176,8.469849979905737,2.282994443239239,1.6049070625487123,148.1562
4.999742852930506,7.01804363287635,20.04074697913336,1.5686159179346786,1.945910149069599,5.00373621676485,3.79997350162176,8.469849979905737,2.285184578324054,1.5799385112389088,146.4843
4.984782984317653,7.01804363287635,20.009399901653666,1.5686159179346786,1.945910149069599,4.969813299576695,3.79997350162176,8.469849979905737,2.299761109312972,1.5899617912292574,146.0
4.993563055893618,7.01804363287635,19.9913857324047,1.5686159179346786,1.954445051519315,4.997212273764791,3.79997350162176,8.469849979905737,2.298476664959544,1.5671326119277382,145.0937
4.993563055893618,7.01804363287635,20.009399901653666,1.5686159179346786,1.954445051519315,4.997212273764791,3.79997350162176,8.469849979905737,2.298476664959544,1.5461310310716336,145.0937
4.993563055893618,7.01804363287635,20.027095294630783,1.5686159179346786,1.954445051519315,4.997212273764791,3.79997350162176,8.469849979905737,2.298476664959544,1.5268449449167876,145.0937
4.998319768374282,7.008414762081405,20.04168926200405,1.6094379124541005,1.969905654625476,4.994251814846409,3.799302135366266,8.467309429486718,2.29303968016061,1.5222067869266886,147.0625
4.987878306974322,7.008414762081405,20.02290671675528,1.6094379124541005,1.9530276168383616,4.987025428457804,3.8010914447230992,8.467309429486718,2.2979242481218978,1.5094172558654428,144.125
4.962079302506985,7.008414762081405,19.997133171889644,1.6094379124541005,1.9530276168383616,4.976733742421264,3.800644417446992,8.467309429486718,2.309660006675937,1.5273737555515434,140.75
4.959725434960644,7.008414762081405,20.00938499589336,1.6094379124541005,1.9530276168383616,4.962844630260607,3.799302135366266,8.467309429486718,2.31273342405576,1.483055271278525,141.8125
4.966117241450193,7.008414762081405,20.02531172558433,1.6094379124541005,1.9373017745331225,4.956267101613466,3.79997350162176,8.467309429486718,2.313129306879612,1.4752203556238943,143.5312
4.966117241450193,7.008414762081405,20.040988766093545,1.6094379124541005,1.9373017745331225,4.956267101613466,3.79997350162176,8.467309429486718,2.313129306879612,1.468116059737869,143.5312
4.966117241450193,7.008414762081405,20.05642382566912,1.6094379124541005,1.9373017745331225,4.956267101613466,3.79997350162176,8.467309429486718,2.313129306879612,1.4616787525272723,143.5312
4.967096765915777,7.008414762081405,20.046509592044192,1.6094379124541005,1.947337701060764,4.968075679678155,3.79997350162176,8.467309429486718,2.3118421142666303,1.4232588809263955,142.4531
4.961696418870583,7.008414762081405,20.03539014166126,1.6094379124541005,1.934415769644029,4.970247233191662,3.79997350162176,8.467309429486718,2.307672132052552,1.4230173262946817,141.3125
4.944205919756016,7.008414762081405,20.01469797042673,1.6094379124541005,1.9387416595910891,4.952299717083999,3.813307032491196,8.467309429486718,2.307074998276853,1.4329179181739748,138.125
4.950973750038896,7.008414762081405,20.02899783249798,1.6094379124541005,1.9530276168383616,4.949646022470534,3.816392774415097,8.467309429486718,2.3163893739803054,1.4373008984431217,141.2812
4.966661462753338,7.008414762081405,20.04086214191621,1.6094379124541005,1.9615022438292145,4.961532581089224,3.809990279865209,8.467309429486718,2.303734432260556,1.4127262363304232,142.8125
4.966661462753338,7.008414762081405,20.052587338363143,1.6094379124541005,1.9615022438292145,4.961532581089224,3.809990279865209,8.467309429486718,2.303734432260556,1.3814811621157193,142.8125
4.966661462753338,7.008414762081405,20.064176646358373,1.6094379124541005,1.9615022438292145,4.961532581089224,3.809990279865209,8.467309429486718,2.303734432260556,1.3525007649522418,142.8125
4.975385592696355,7.008414762081405,20.072725173538643,1.6094379124541005,1.993338842640048,4.968075679678155,3.816392774415097,8.467309429486718,2.298878231072756,1.3715120657340718,145.2812
4.993933932899935,7.008414762081405,20.08830416858027,1.6094379124541005,1.9643112344402296,4.994251814846409,3.807772984056567,8.467309429486718,2.307622384521264,1.3586469532420358,146.6875
4.985851360670281,7.008414762081405,20.07709498989252,1.6094379124541005,1.9810014688803763,4.988304473611924,3.807106835480808,8.467309429486718,2.317670730421937,1.3412218410679346,145.1562
4.982535843150775,7.008414762081405,20.068806539149307,1.6094379124541005,2.0135687975424794,4.987878306974322,3.807328934315701,8.467309429486718,2.315106373557593,1.344193257040159,143.375
4.96158684657525,7.008414762081405,20.05618515792977,1.6094379124541005,2.016235465789359,4.9667704804500135,3.806662489772542,8.467309429486718,2.316241419451396,1.347673646011861,141.125
4.96158684657525,7.008414762081405,20.068806539149307,1.6094379124541005,2.016235465789359,4.9667704804500135,3.806662489772542,8.467309429486718,2.316241419451396,1.347144405737894,141.125
4.96158684657525,7.008414762081405,20.081270604585114,1.6094379124541005,2.016235465789359,4.9667704804500135,3.806662489772542,8.467309429486718,2.316241419451396,1.3466678498915134,141.125
4.943314951724524,7.008414762081405,20.060457740536656,1.6094379124541005,2.0175661379750465,4.957586073007144,3.807106835480808,8.467309429486718,2.3142171772336377,1.3880438450986443,140.0625
4.9429808122811405,7.008414762081405,20.044855143023952,1.6094379124541005,2.0108949991581127,4.951857923394464,3.809990279865209,8.467309429486718,2.317769228328935,1.3940898111905182,138.0
4.938736418553108,7.008414762081405,20.066458882610043,1.6094379124541005,2.012232791999755,4.934473933131411,3.812202670148145,8.467309429486718,2.312386897976209,1.422366683221809,140.25
4.947096095692285,7.008414762081405,20.050363150750893,1.6094379124541005,2.022871190204669,4.9536239282684535,3.811097086840398,8.467309429486718,2.313129306879612,1.4449431405753057,137.8437
4.938120513677504,7.008414762081405,20.05975396443923,1.6094379124541005,2.001480000223637,4.940302239251063,3.815512105049505,8.467309429486718,2.2944521097739385,1.4239248356036145,138.0
4.938120513677504,7.008414762081405,20.06905741056228,1.6094379124541005,2.001480000223637,4.940302239251063,3.815512105049505,8.467309429486718,2.2944521097739385,1.4046230787119898,138.0
4.938120513677504,7.008414762081405,20.07827509979731,1.6094379124541005,2.001480000223637,4.940302239251063,3.815512105049505,8.467309429486718,2.2944521097739385,1.386927108433624,138.0
4.938120513677504,7.008414762081405,20.08740859868728,1.6094379124541005,2.001480000223637,4.940302239251063,3.815512105049505,8.467309429486718,2.2944521097739385,1.370728491920406,138.0
4.957256317413515,7.008414762081405,20.097485864264755,1.6094379124541005,2.0425181875882084,4.948759890378877,3.821003607043168,8.467309429486718,2.29727099818033,1.4202480426989554,142.5
4.970138593884986,7.008414762081405,20.10874608980092,1.6094379124541005,2.057962510015483,4.9667704804500135,3.821003607043168,8.467309429486718,2.295157577175324,1.3900279015397474,142.8125
4.97824122628594,7.006332842343221,20.125178262981763,1.6094379124541005,2.034705647851516,4.974576244281244,3.821003607043168,8.471065479772472,2.296567020678543,1.3802677041397209,145.3125
5.005884024671439,7.006332842343221,20.14134585296916,1.6094379124541005,2.006870848858441,5.01021854060058,3.8220982979023472,8.471065479772472,2.283351303888941,1.4003178903778564,147.8437
5.005884024671439,7.006332842343221,20.15725620538801,1.6094379124541005,2.006870848858441,5.01021854060058,3.8220982979023472,8.471065479772472,2.283351303888941,1.3639926035467862,147.8437
5.005884024671439,7.006332842343221,20.1729173778595,1.6094379124541005,2.006870848858441,5.01021854060058,3.8220982979023472,8.471065479772472,2.283351303888941,1.3301319469106454,147.8437
5.000900396702973,7.006332842343221,20.16070945820866,1.6094379124541005,2.016235465789359,5.000374161616605,3.823191791723717,8.471065479772472,2.277164715657392,1.2913675813869674,147.125
4.996155634637156,7.006332842343221,20.152144769887123,1.6094379124541005,2.0108949991581127,4.994675274518204,3.823191791723717,8.471065479772472,2.268200666142565,1.2701768281993602,146.4687
4.997212273764791,7.006332842343221,20.16081581486121,1.6094379124541005,2.014903020555598,4.994675274518204,3.8249388985232144,8.471065479772472,2.265028594277794,1.2542858224982976,147.4843
4.996578627107198,7.006332842343221,20.15072118376006,1.6094379124541005,2.020222182033127,5.000584958243428,3.825375198704655,8.471065479772472,2.2715071374335,1.23067821267296,146.9062
4.995838695703088,7.006332842343221,20.14523663637912,1.6094379124541005,2.0108949991581127,5.000584958243428,3.825375198704655,8.471065479772472,2.275419424931552,1.2283430957340695,146.5937
4.995838695703088,7.006332842343221,20.15072118376006,1.6094379124541005,2.0108949991581127,5.000584958243428,3.825375198704655,8.471065479772472,2.275419424931552,1.2262368181850278,146.5937
4.995838695703088,7.006332842343221,20.15617581488357,1.6094379124541005,2.0108949991581127,5.000584958243428,3.825375198704655,8.471065479772472,2.275419424931552,1.2243373677919402,146.5937
4.989900812759611,7.006332842343221,20.14966831198385,1.6094379124541005,2.020222182033127,4.997000764911884,3.825375198704655,8.471065479772472,2.271197619762732,1.2152361365515725,144.875
4.991707284211416,7.006332842343221,20.16124042670157,1.6094379124541005,2.0095554142290744,4.982321549782334,3.8242840911223226,8.471065479772472,2.2645197121976413,1.2373537125582,147.5937
5.004156015499169,7.006332842343221,20.17244045344914,1.6094379124541005,2.020222182033127,5.005622752273381,3.822535838928797,8.471065479772472,2.258946635974662,1.2150856986731324,147.8437
5.002581952820751,7.006332842343221,20.182590788812355,1.6094379124541005,2.041220328872625,5.00478488041875,3.8242840911223226,8.471065479772472,2.265506084763002,1.2012153908917835,148.1562
4.9978455191685365,7.006332842343221,20.17298378238125,1.6094379124541005,2.0095554142290744,5.006041425086698,3.8249388985232144,8.471065479772472,2.2592077530349206,1.204619341543281,146.5937
4.9978455191685365,7.006332842343221,20.182590788812355,1.6094379124541005,2.0095554142290744,5.006041425086698,3.8249388985232144,8.471065479772472,2.2592077530349206,1.2076730217139295,146.5937
4.9978455191685365,7.006332842343221,20.19210637821843,1.6094379124541005,2.0095554142290744,5.006041425086698,3.8249388985232144,8.471065479772472,2.2592077530349206,1.2104133836783806,146.5937
5.001951700593124,7.006332842343221,20.20075521202297,1.6094379124541005,2.016235465789359,4.993615949872397,3.825375198704655,8.471065479772472,2.259677591993208,1.2267134917220734,148.4687
5.0035267548596325,7.006332842343221,20.189768136348818,1.6094379124541005,2.0135687975424794,5.005203904099719,3.823191791723717,8.471065479772472,2.2641041061861564,1.2108998620041689,147.9375
5.001689062300868,7.006332842343221,20.184443267372536,1.6094379124541005,2.0108949991581127,4.996789887274878,3.8220982979023472,8.471065479772472,2.2721258855196464,1.1864837532572736,147.875
4.99276829226851,7.006332842343221,20.171521516067955,1.6094379124541005,2.0175661379750465,5.001005745121086,3.8220982979023472,8.471065479772472,2.2760357577707784,1.2046192905559203,145.625
4.983606621709021,7.006332842343221,20.16304161745404,1.6094379124541005,2.016235465789359,4.9891562624198125,3.823191791723717,8.471065479772472,2.27613844298933,1.202052988383575,144.375
4.983606621709021,7.006332842343221,20.171521516067955,1.6094379124541005,2.016235465789359,4.9891562624198125,3.823191791723717,8.471065479772472,2.27613844298933,1.1997376719558837,144.375
4.983606621709021,7.006332842343221,20.179930110232178,1.6094379124541005,2.016235465789359,4.9891562624198125,3.823191791723717,8.471065479772472,2.27613844298933,1.1976492938532302,144.375
4.987451958641281,7.006332842343221,20.188845538552183,1.6094379124541005,2.032087845309472,4.986171821918565,3.823191791723717,8.471065479772472,2.278087461403893,1.1843584919946568,146.2343
4.989528436662262,7.006332842343221,20.18172221276154,1.6094379124541005,2.022871190204669,4.990325778354511,3.8220982979023472,8.471065479772472,2.271579344440705,1.166906370817442,145.1562
4.991441601362467,7.006332842343221,20.190871099966294,1.6094379124541005,2.014903020555598,4.987878306974322,3.822535838928797,8.471065479772472,2.2671651477731456,1.154881195378688,145.5625
4.981088385118007,7.006332842343221,20.1800055196249,1.6094379124541005,2.048982334208014,4.981892825231288,3.822754537672151,8.471065479772472,2.2607208889057744,1.1567936823209333,144.1875
4.981838964432622,7.006332842343221,20.19269930737943,1.6094379124541005,2.061786606453838,4.97630261501644,3.8220982979023472,8.471065479772472,2.2597819706791737,1.141690789618642,145.2812
4.981838964432622,7.007148022860262,20.2052339805435,1.6094379124541005,2.061786606453838,4.97630261501644,3.8220982979023472,8.474765742176304,2.2597819706791737,1.127900371455396,145.2812
