Date,Close,Rolling_Median_10,WMA_30,SMA_5,TYPPRICE,Open,BB_MIDDLE,SMA_30,EMA_30,DEMA_30,AVGPRICE
2000-02-14,139.5,4.958793428218946,4.954872414584752,4.944673538419209,4.943054995887025,4.947206912082427,4.944673538419209,4.961306361484534,4.959218221176659,4.950714809990148,4.944094592154662
2000-02-15,141.0781,4.957091398830703,4.95455306907947,4.943983394681213,4.948981142496566,4.943426544403518,4.943983394681213,4.959930200954138,4.959035153965735,4.950908420828678,4.947595382815829
2000-02-16,139.0,4.950807791996176,4.953376940538348,4.944428680243785,4.945763206221085,4.951415934436992,4.944428680243785,4.95806553625365,4.95792212504278,4.949262889611491,4.9471793867215785
2000-02-17,138.2812,4.943426544403518,4.951992761660818,4.943849699067727,4.941493363882271,4.951857923394464,4.943849699067727,4.956300020854581,4.956553493279383,4.947151573832269,4.944094592154662
2000-02-18,135.3125,4.940525727909944,4.949364693340551,4.939027291848682,4.9219558600066575,4.940749166632804,4.939027291848682,4.953554006694458,4.953921005285342,4.94261422734534,4.926687401661286
2000-02-19,135.3125,4.939407784808604,4.946908304605972,4.933011425339147,4.9219558600066575,4.940749166632804,4.933011425339147,4.951331120937688,4.951452065607001,4.938512466897013,4.926687401661286
2000-02-20,135.3125,4.939407784808604,4.944590420150315,4.924668752894469,4.9219558600066575,4.940749166632804,4.924668752894469,4.949177131926716,4.949136880841138,4.934811753730107,4.926687401661286
2000-02-21,135.3125,4.937952408588846,4.942407222242106,4.919296311972215,4.9219558600066575,4.940749166632804,4.919296311972215,4.947018493229911,4.946966199539062,4.931479747978883,4.926687401661286
2000-02-22,134.9687,4.9257804991027525,4.940200957162376,4.914445487534457,4.912271478912451,4.914032612705573,4.914445487534457,4.944773586823493,4.944773362193728,4.928175479429853,4.912712053220343
2000-02-23,136.5625,4.919524617356416,4.938872563977255,4.916278752768247,4.921272548745649,4.917239946497435,4.916278752768247,4.943875712674555,4.943451047615053,4.926653656701589,4.920265921710021
2000-02-24,133.8125,4.914950043962581,4.936327500050218,4.914078430839018,4.910047076591696,4.924986624563288,4.914078430839018,4.941943639144525,4.94094509702539,4.9228129348614935,4.913802939705856
2000-02-25,133.3281,4.914950043962581,4.933676742248072,4.911160092619423,4.9081639341398615,4.914032612705573,4.911160092619423,4.94016058713871,4.938371189710784,4.918919465085793,4.9096343358184695
2000-02-26,133.3281,4.914950043962581,4.931135128109969,4.908233212768415,4.9081639341398615,4.914032612705573,4.908233212768415,4.938508708127901,4.935957328462109,4.91542258058368,4.9096343358184695
2000-02-27,133.3281,4.913688175238682,4.928694756336162,4.905806933116046,4.9081639341398615,4.914032612705573,4.905806933116046,4.937900214991598,4.933693913005564,4.912289560297406,4.9096343358184695
2000-02-28,136.125,4.913688175238682,4.9275961245709095,4.905158919875975,4.913955999705093,4.900634398882671,4.905158919875975,4.937959960184105,4.9328729690154125,4.91206271128258,4.910642199878083
2000-02-29,137.4375,4.913688175238682,4.927106268963103,4.910515540144498,4.926347477574391,4.920437026178837,4.910515540144498,4.938333286787799,4.932714827469293,4.913106339043105,4.9248731365077845
2000-03-01,138.4375,4.913688175238682,4.927059516394105,4.918017247248638,4.936046317390219,4.931772445671252,4.918017247248638,4.938064505682682,4.933031788679308,4.915007798818664,4.93497956067594
2000-03-02,138.5312,4.916667779181278,4.9270741116099765,4.925599128728239,4.9368689046228855,4.939407784808604,4.925599128728239,4.937489358183255,4.93337174913308,4.916849551501203,4.93750422922929
2000-03-03,141.125,4.922486907320279,4.928338253416331,4.936854119821059,4.954799299592643,4.951857923394464,4.936854119821059,4.937504300954056,4.934893790175695,4.920913329091951,4.954064766241708
2000-03-04,141.125,4.925667282558937,4.929599827493084,4.944005628039119,4.954799299592643,4.951857923394464,4.944005628039119,4.937011071584191,4.936315540829791,4.924607299016039,4.954064766241708
2000-03-05,141.125,4.934024191725135,4.930891836984028,4.949247289311214,4.954799299592643,4.951857923394464,4.949247289311214,4.936659696087391,4.937643738156625,4.927964176067839,4.954064766241708
2000-03-06,139.75,4.937952408588846,4.931565100713806,4.951106355134113,4.948390318549522,4.954505762540766,4.951106355134113,4.935979010964497,4.93824905795401,4.929773398800833,4.9499226892434685
2000-03-07,137.0468,4.937952408588846,4.931023784603044,4.949003548635056,4.930681860216195,4.948759890378877,4.949003548635056,4.934649936826505,4.937564970946549,4.928987378025872,4.935232098888515
2000-03-08,136.875,4.937952408588846,4.930488278355109,4.9429584134569495,4.924229551855418,4.923396254830627,4.9429584134569495,4.933330353834321,4.936845046580038,4.928137890926294,4.924021292688672
2000-03-09,140.875,4.942646204366789,4.931901057003513,4.942601676664414,4.9437235888138416,4.929063640403167,4.942601676664414,4.932504729334624,4.938022814928256,4.93099884060513,4.940078700633837
2000-03-10,140.125,4.948316529697707,4.933016530644423,4.941173455519284,4.952667611711069,4.95008879422893,4.941173455519284,4.932226878018904,4.938776789939917,4.932921892058642,4.952023530538112
2000-03-11,140.125,4.949646022470534,4.934148655510935,4.9417092775180365,4.952667611711069,4.95008879422893,4.9417092775180365,4.931881318614231,4.9394816071261065,4.9346718597142845,4.952023530538112
2000-03-12,140.125,4.949646022470534,4.935301722236578,4.946096772959396,4.952667611711069,4.95008879422893,4.946096772959396,4.932226878018904,4.94014050281202,4.936263498903079,4.952023530538112
2000-03-13,138.5937,4.949646022470534,4.93572165753245,4.948538163671668,4.9362706394304645,4.924986624563288,4.948538163671668,4.932204333157874,4.940049953120685,4.936338180607602,4.933461550341249
2000-03-14,136.625,4.948316529697707,4.935230210862533,4.942490205997248,4.931772205214355,4.943648979556034,4.942490205997248,4.931708482098726,4.9390560668502,4.934646820149903,4.934754649122674
2000-03-15,139.8125,4.947207267243422,4.936248353892742,4.942044056230151,4.940004176655712,4.926347477574391,4.942044056230151,4.931783626853107,4.939598391005843,4.935985603195666,4.936607446938287
2000-03-16,146.3437,4.948538234609378,4.940279066627132,4.950885148148362,4.981463687996407,4.96021880818294,4.950885148148362,4.933048961506888,4.943115325232585,4.943037815752193,4.976194631609901
2000-03-17,146.9375,4.949646022470534,4.944485824848399,4.9604815606894,4.995803624426353,4.9891562624198125,4.9604815606894,4.934953338581945,4.946666506722769,4.949905188833304,4.994145921904075
2000-03-18,146.9375,4.949646022470534,4.948553879684039,4.972110935765693,4.995803624426353,4.9891562624198125,4.972110935765693,4.937026045423268,4.949977201660401,4.956075167979921,4.994145921904075
2000-03-19,146.9375,4.949646022470534,4.952473924333899,4.986299841050837,4.995803624426353,4.9891562624198125,4.986299841050837,4.939802850682249,4.953064411908509,4.96161566738613,4.994145921904075
2000-03-20,146.1875,4.970897780758787,4.955862003227918,4.9949715219111885,4.99114072601231,4.996367322299227,4.9949715219111885,4.942393545208701,4.9556030718865625,4.965934871118619,4.992449938311886
2000-03-21,149.1875,4.992237759195931,4.960432167004112,4.998815717291588,5.002687124247753,4.987238375066342,4.998815717291588,4.945689199542263,4.95933129905577,4.97240583658252,4.998847254023409
2000-03-22,150.0937,4.994780942093529,4.96518127257346,5.003064978093492,5.01645145848489,5.014378280375754,5.003064978093492,4.949188191080024,4.963215231506266,4.978980220322451,5.015933566762184
2000-03-23,152.6562,4.996789887274878,4.970834740094257,5.010718490635995,5.028870462634394,5.011676085618804,5.010718490635995,4.953359132148506,4.967985817169141,4.987049141144595,5.024599505736394
2000-03-24,153.5625,4.996789887274878,4.976597374206226,5.019512309879559,5.041339502677502,5.036140584505268,5.019512309879559,4.957351622561521,4.972833019343638,4.995025872871648,5.040042304883432
2000-03-25,153.5625,5.004365681083331,4.982076233409596,5.029211548790491,5.041339502677502,5.036140584505268,5.029211548790491,4.961970028794002,4.977346326452447,5.002147441661414,5.040042304883432
2000-03-26,153.5625,5.014896867347471,4.9872354221879736,5.034921189842852,5.041339502677502,5.036140584505268,5.034921189842852,4.966679691246807,4.981550090688594,5.0085005406636816,5.040042304883432
2000-03-27,151.9375,5.023983147159622,4.991360366338559,5.037317730552081,5.033768317175807,5.039384707382889,5.037317730552081,4.970991632847063,4.984749714262077,5.0128135122058985,5.035175374729667
2000-03-28,151.0625,5.027164596048122,4.994815177507994,5.035246602569179,5.027471652726531,5.025523906590663,5.035246602569179,4.975083600075762,4.987348534048222,5.01592041944646,5.026985071737876
2000-03-29,151.2187,5.027676596101263,4.998068672425903,5.032192851190831,5.024667930057164,5.027574348153834,5.032192851190831,4.9785531208309335,4.989842185599258,5.018795347207313,5.025395326896077
2000-03-30,148.6875,5.027676596101263,4.999993437614374,5.025811155971003,5.0122657419718815,5.01831373924032,5.025811155971003,4.981131300353384,4.991059746362361,5.019244794271669,5.013781173957224
2000-03-31,150.375,5.027676596101263,5.002483803800387,5.021616380667552,5.0197602018739165,5.014793304245584,5.021616380667552,4.983859786007267,4.992936454063052,5.02098498066602,5.018520788370908
2000-04-01,150.375,5.027676596101263,5.004795849001846,5.019553673529414,5.0197602018739165,5.014793304245584,5.019553673529414,4.986559517890549,4.9946889010431,5.022500302330619,5.018520788370908
2000-04-02,150.375,5.024805093298069,5.006932141942264,5.018644732735788,5.0197602018739165,5.014793304245584,5.018644732735788,4.988662949331941,4.996325511320475,5.023813149904915,5.018520788370908
2000-04-03,151.25,5.024805093298069,5.009307961968352,5.018686132286628,5.0198978197094055,5.018107308935618,5.018686132286628,4.990960293322812,4.998235225217254,5.025661635404597,5.019450492482085
2000-04-04,150.125,5.022028477926358,5.011049576728802,5.020585624950084,5.005099108775059,5.028802598052359,5.020585624950084,4.9929979555368655,4.99952928098587,5.026354436065394,5.011077862815604
2000-04-05,149.1875,5.0197602018739165,5.012256909034371,5.019016738124832,5.01202321937177,5.003107027676136,5.019016738124832,4.9951302204077965,5.000331015879021,5.026158046233886,5.009801613348346
2000-04-06,150.4843,5.0197602018739165,5.013883962708556,5.019161244665327,5.019863251890258,5.018934096911612,5.019161244665327,4.998158402620272,5.001643404311161,5.0269897416503815,5.019631044070153
2000-04-07,151.4375,5.0197602018739165,5.01572461968936,5.0205648986626885,5.026207854363716,5.027574348153834,5.0205648986626885,5.001429786460736,5.003282654547547,5.028469820347193,5.026549652910982
2000-04-08,151.4375,5.0197602018739165,5.017354533164106,5.020812397915019,5.026207854363716,5.027574348153834,5.020812397915019,5.003795914324678,5.004813717826194,5.029756163079904,5.026549652910982
2000-04-09,151.4375,5.020121160667603,5.018831608055437,5.0225431796362585,5.026207854363716,5.027574348153834,5.0225431796362585,5.006323857642011,5.006243883753681,5.030868063727641,5.026549652910982
2000-04-10,150.8437,5.021667547711345,5.019892853721854,5.024722929079356,5.026651896334071,5.028802598052359,5.024722929079356,5.008713225884491,5.007323719555079,5.031338966156261,5.027190005561363
2000-04-11,150.4062,5.021667547711345,5.020614580845844,5.024620247181933,5.0181761237721245,5.017279836815587,5.024620247181933,5.010999716575872,5.008144210402144,5.031359051391303,5.017952127333955
2000-04-12,146.2812,5.021667547711345,5.019432836112469,5.017817573004265,5.003036720138848,5.0197602018739165,5.017817573004265,5.012705970987244,5.007132321045783,5.027960216036849,5.0072438830915935
2000-04-13,144.25,5.020224173495763,5.017272829741262,5.008257268834809,4.986313912591781,5.000374161616605,5.008257268834809,5.01439548238637,5.005306870567633,5.023161736546831,4.989847551734205
2000-04-14,136.0,5.020224173495763,5.011460119426362,4.98740910910918,4.930418960240177,4.967205736169616,4.98740910910918,5.013551083492861,5.000016316293872,5.011925123389146,4.939743298987225
2000-04-15,136.0,5.020224173495763,5.00566835704028,4.966944466184319,4.930418960240177,4.967205736169616,4.966944466184319,5.01125654552473,4.995041619592931,5.001617594053821,4.939743298987225
2000-04-16,136.0,5.00625036098097,4.999992749324712,4.946674312817807,4.930418960240177,4.967205736169616,4.946674312817807,5.008824544567955,4.990365359673394,4.992179821183776,4.939743298987225
2000-04-17,140.75,4.985424147090832,4.996518333538,4.938781190328989,4.939706025192562,4.914032612705573,4.938781190328989,5.007446102917495,4.988062745698049,4.987608959484205,4.933349200136902
2000-04-18,144.4687,4.979208952422029,4.994748460772312,4.939094465035578,4.96916169844189,4.952741315678059,4.939094465035578,5.006895576729415,4.987542024897862,4.986629721677044,4.965081811218752
2000-04-19,143.125,4.974576244281244,4.992423090696245,4.949247289311214,4.973927970842487,4.980176086612234,4.949247289311214,5.006212237900735,4.986462752729997,4.984596849330948,4.9754936634963
2000-04-20,143.8125,4.973063221189191,4.990438895003247,4.96026255832142,4.97241408127675,4.9737119399923495,4.96026255832142,5.005011778397167,4.985755249577792,4.983345126279911,4.972738703905798
2000-04-21,143.8125,4.973063221189191,4.988529540942414,4.971157811981339,4.97241408127675,4.9737119399923495,4.971157811981339,5.003607098533657,4.985092938322097,4.98221560740492,4.972738703905798
2000-04-22,143.8125,4.973063221189191,4.986708772213522,4.975396572946442,4.97241408127675,4.9737119399923495,4.975396572946442,5.001626009876008,4.984472959454443,4.981197947558663,4.972738703905798
2000-04-23,143.8125,4.973063221189191,4.985014772530009,4.974489847460593,4.97241408127675,4.9737119399923495,4.974489847460593,4.999437341509553,4.983892631040543,4.980282592268454,4.972738703905798
2000-04-24,142.25,4.973063221189191,4.982770750297615,4.973279507553179,4.96299030729488,4.959341999709407,4.973279507553179,4.996891907137568,4.982658566768533,4.9781179064728285,4.962079477465994
2000-04-25,148.1562,4.975439802193286,4.983302916735414,4.979273548863351,4.996648826770054,4.981034824320652,4.979273548863351,4.99567313945458,4.98411472008147,4.981239889816667,4.992768122597234
2000-04-26,146.4843,4.975439802193286,4.983175568441829,4.982942702733448,4.997739837281386,5.00373621676485,4.982942702733448,4.994442292257167,4.984737320084254,4.9826335358139895,4.999242306448023
2000-04-27,146.0,4.975439802193286,4.982914436409374,4.985936781489162,4.986669733806645,4.969813299576695,4.985936781489162,4.993298272694844,4.985105737085156,4.983483743696516,4.9824821884009065
2000-04-28,145.0937,4.975439802193286,4.982326955148218,4.987686233968528,4.990467733554052,4.997212273764791,4.987686233968528,4.991912398347464,4.985050434083407,4.983481264481328,4.992158137975594
2000-04-29,145.0937,4.979853697880812,4.981829512579525,4.991558347430863,4.990467733554052,4.997212273764791,4.991558347430863,4.9910983515034495,4.984998696248298,4.983482288292353,4.992158137975594
2000-04-30,145.0937,4.984248196677697,4.981384877217306,4.987387683654579,4.990467733554052,4.997212273764791,4.987387683654579,4.989900858135207,4.984950293914586,4.983486373436667,4.992158137975594
2000-05-01,147.0625,4.984248196677697,4.981889911119441,4.98817643814688,4.998091391731832,4.994251814846409,4.98817643814688,4.989149042300091,4.985773501664971,4.985175757725747,4.997132878721196
2000-05-02,144.125,4.984248196677697,4.981143128760558,4.98561638160988,4.984462419792917,4.987025428457804,4.98561638160988,4.987728980679357,4.985247898251753,4.984196216051257,4.985103788067174
2000-05-03,140.75,4.984248196677697,4.978990979373402,4.979660352269568,4.959414979502458,4.976733742421264,4.979660352269568,4.98533872805228,4.983265173840759,4.98041921507699,4.963772870640844
2000-05-04,141.8125,4.984248196677697,4.977462403838918,4.975137572668106,4.960328179940458,4.962844630260607,4.975137572668106,4.983442384478534,4.981877234230895,4.977907813779223,4.9609578864434045
2000-05-05,143.5312,4.984248196677697,4.976819807683061,4.972976624318441,4.968582681565757,4.956267101613466,4.972976624318441,4.982149944831872,4.981338585740287,4.9771176921559785,4.96551797676034
2000-05-06,143.5312,4.980927350734414,4.976260731792955,4.968075540547711,4.968582681565757,4.956267101613466,4.968075540547711,4.9805588999278045,4.980834425961973,4.976410659933926,4.96551797676034
2000-05-07,143.5312,4.975547521898431,4.97580456782439,4.967249042455558,4.968582681565757,4.956267101613466,4.967249042455558,4.978746657676071,4.980362562401607,4.975779380169425,4.96551797676034
2000-05-08,142.4531,4.973495401201485,4.974985199408466,4.969617724897659,4.966734026440632,4.968075679678155,4.969617724897659,4.976683304367677,4.979442663518761,4.974286828803085,4.967069608540876
2000-05-09,141.3125,4.973495401201485,4.973789879207542,4.968922903291549,4.960474223998587,4.970247233191662,4.968922903291549,4.974352887445515,4.9780746574163866,4.971957991867436,4.9629264450955
2000-05-10,138.125,4.96975878420187,4.971318979986945,4.961379221409004,4.941270210490539,4.952299717083999,4.961379221409004,4.971417775605231,4.9753740486347455,4.967090036011487,4.944039012777946
2000-05-11,141.2812,4.963772870640844,4.97044624438615,4.958222777122182,4.953256150015533,4.949646022470534,4.958222777122182,4.969306666630265,4.974249853202107,4.965432606387869,4.952354839239657
2000-05-12,142.8125,4.963772870640844,4.9703949478895,4.9572124355507965,4.967278144340074,4.961532581089224,4.9572124355507965,4.968502997060728,4.973880556244527,4.965282999757018,4.965844845390565
2000-05-13,142.8125,4.96726004278898,4.970395422523631,4.957717804224757,4.967278144340074,4.961532581089224,4.957717804224757,4.968169750615665,4.973534961387479,4.965165512874109,4.965844845390565
2000-05-14,142.8125,4.96851036779628,4.9704173524644055,4.9598242693636125,4.967278144340074,4.961532581089224,4.9598242693636125,4.969748065967548,4.973211554810979,4.96507663228312,4.965844845390565
2000-05-15,145.2812,4.96851036779628,4.971442458633934,4.969813160687797,4.978778776349985,4.968075679678155,4.969813160687797,4.97189432718037,4.974010940785074,4.967161890828348,4.976113722662526
2000-05-16,146.6875,4.96851036779628,4.972956547344489,4.9772938613874125,4.994322290973667,4.994251814846409,4.9772938613874125,4.974360099973422,4.975384933783727,4.970279873846517,4.994304672407492
2000-05-17,145.1562,4.96851036779628,4.973626243578697,4.980519532782485,4.98545969822225,4.988304473611924,4.980519532782485,4.975374911582684,4.975986963764083,4.971780483859251,4.986171651124357
2000-05-18,143.375,4.96851036779628,4.973435152693259,4.98129216459636,4.979173293032034,4.987878306974322,4.98129216459636,4.975123112719997,4.975756840040068,4.97160519907786,4.981356660937708
2000-05-19,141.125,4.96851036779628,4.972255202203595,4.978972475965523,4.959962859567611,4.9667704804500135,4.978972475965523,4.974662495421119,4.974538705797554,4.969505354134375,4.961669114437706
2000-05-20,141.125,4.96851036779628,4.971103688291806,4.973236184815455,4.959962859567611,4.9667704804500135,4.973236184815455,4.9740432066335645,4.973397815952361,4.967611061166348,4.961669114437706
2000-05-21,141.125,4.96851036779628,4.969990976443556,4.9655070967350765,4.959962859567611,4.9667704804500135,4.9655070967350765,4.97342353408974,4.972329352241155,4.965905143087979,4.961669114437706
2000-05-22,140.0625,4.96851036779628,4.96844062700852,4.958376621601172,4.94528150738738,4.957586073007144,4.958376621601172,4.9725582325026245,4.970853364513414,4.9634448773109385,4.948371871847011
2000-05-23,138.0,4.962626074910594,4.966016892357475,4.9507968215175575,4.940153219058551,4.951857923394464,4.9507968215175575,4.9712155335795,4.968545823420253,4.959422307438233,4.943092263939099
2000-05-24,140.25,4.956706952071404,4.964688370537028,4.949557444588374,4.9426835471184285,4.934473933131411,4.949557444588374,4.9707531124438304,4.96739334259518,4.95776248241679,4.940637453511982
2000-05-25,137.8437,4.956706952071404,4.962302513268803,4.944895981186328,4.942534643510166,4.9536239282684535,4.944895981186328,4.968365353660625,4.965231555401504,4.954160317508745,4.945318514639382
2000-05-26,138.0,4.9536239282684535,4.960137190723992,4.94043626692519,4.936906463735132,4.940302239251063,4.94043626692519,4.9663966128630825,4.963275487472814,4.951049381278504,4.937756489284388
2000-05-27,138.0,4.949867432855586,4.958095378064515,4.937481922577306,4.936906463735132,4.940302239251063,4.937481922577306,4.964536694415788,4.96144214709059,4.948250330767769,4.937756489284388
2000-05-28,138.0,4.94186561198713,4.956170510655194,4.937481922577306,4.936906463735132,4.940302239251063,4.937481922577306,4.962884582842445,4.959724038523514,4.9457372622421545,4.937756489284388
2000-05-29,138.0,4.934473933131411,4.954349527093966,4.934249015753063,4.936906463735132,4.940302239251063,4.934249015753063,4.961229737278971,4.958114098895703,4.943486083965289,4.937756489284388
2000-05-30,142.5,4.934473933131411,4.954681967888891,4.94092788167215,4.960291724017067,4.948759890378877,4.94092788167215,4.960623984633012,4.958646526227404,4.945480740503485,4.957421208802673
2000-05-31,142.8125,4.934473933131411,4.955195690680743,4.947784237279178,4.969596146371015,4.9667704804500135,4.947784237279178,4.959630613027336,4.959285847598605,4.947587737008824,4.968890478074549
2000-06-01,145.3125,4.934473933131411,4.956908783396325,4.958113174837848,4.980748660346743,4.974576244281244,4.958113174837848,4.959908272095469,4.961014162363751,4.951725725361465,4.979209124409575
2000-06-02,147.8437,4.942534881393038,4.959747192084402,4.971851082996117,5.004889261671034,5.01021854060058,4.971851082996117,4.9615653041132655,4.96376984905481,4.957700668355916,5.006224246381401
2000-06-03,147.8437,4.950531370027258,4.962470852616868,4.985402815805301,5.004889261671034,5.01021854060058,4.985402815805301,4.962971988117617,4.966340892857698,4.963091809363648,5.006224246381401
2000-06-04,147.8437,4.967423293007197,4.965096621535647,4.99268324941599,5.004889261671034,5.01021854060058,4.99268324941599,4.963976600063588,4.968740093231931,4.967954246458124,5.006224246381401
2000-06-05,147.125,4.977164684035345,4.967328225087992,4.998520336796117,4.999953333445718,5.000374161616605,4.998520336796117,4.96481301805395,4.970657632620357,4.971715730606893,5.0000585570923874
2000-06-06,146.4687,4.989688092024885,4.969206997234315,5.000079510660997,4.995309789513064,4.994675274518204,5.000079510660997,4.965496170094842,4.972154826612639,4.974540407527125,4.995151198504977
2000-06-07,147.4843,4.995838695703088,4.971492788982114,4.999595108234151,4.998302445077811,4.994675274518204,4.999595108234151,4.966665154920888,4.974006617588667,4.977959714236757,4.997396885101447
2000-06-08,146.9062,4.997317673615437,4.973440490241606,4.99833043217639,4.9965785144232,5.000584958243428,4.99833043217639,4.96796323277653,4.975478330162089,4.980541171046047,4.997581631219602
2000-06-09,146.5937,4.997317673615437,4.975162075667636,4.996641705616333,4.995380416758624,5.000584958243428,4.996641705616333,4.969925284046941,4.976714099009191,4.982594455098037,4.996684093761748
2000-06-10,146.5937,4.997317673615437,4.976755111121391,4.995923064713433,4.995380416758624,5.000584958243428,4.995923064713433,4.971154136364256,4.977868759950216,4.9844374988635805,4.996684093761748
2000-06-11,146.5937,4.997317673615437,4.978266945404215,4.996092187242566,4.995380416758624,5.000584958243428,4.996092187242566,4.97202785951658,4.97894772097594,4.986089491477443,4.996684093761748
2000-06-12,144.875,4.995521317877352,4.978957859747825,4.992555909165384,4.987522915612049,4.997000764911884,4.992555909165384,4.97250412051314,4.979193471925737,4.986102693585574,4.989900812759611
2000-06-13,147.5937,4.995521317877352,4.980823240721937,4.993488863983528,4.994886824254008,4.982321549782334,4.993488863983528,4.973607296961615,4.980628992280984,4.988417070840158,4.991760276437876
2000-06-14,147.8437,4.995521317877352,4.982725231778741,4.995182918718746,5.0037364405254765,5.005622752273381,4.995182918718746,4.974198047503879,4.982080683044215,4.990703900166398,5.004208352145938
2000-06-15,148.1562,4.995521317877352,4.984723851256882,4.997296459410269,5.003386641533238,5.00478488041875,4.997296459410269,4.97453647963175,4.983574916079943,4.993016654411527,5.003736384585324
2000-06-16,146.5937,4.995521317877352,4.986008355944937,4.997296459410269,4.996719359509725,5.006041425086698,4.997296459410269,4.974867611476928,4.984280976802505,4.993764302199216,4.9990580355142695
2000-06-17,146.5937,4.994463228329279,4.987270116490548,4.99961613892116,4.996719359509725,5.006041425086698,4.99961613892116,4.975608649971937,4.984941034209902,4.994421041212603,4.9990580355142695
2000-06-18,146.5937,4.994463228329279,4.988483108232387,4.998267122621466,4.996719359509725,5.006041425086698,4.998267122621466,4.976866446259399,4.985558113097086,4.994995595102793,4.9990580355142695
2000-06-19,148.4687,4.994463228329279,4.99043780803709,4.99911047104787,5.003666401004585,4.993615949872397,4.99911047104787,4.978553006097332,4.986961148508954,4.997079349834647,5.001163242183485
2000-06-20,147.9375,4.997845181544509,4.9920487316532185,4.998815447454297,5.0035267548596325,5.005203904099719,4.998815447454297,4.980115030911031,4.988038218377637,4.998493630035649,5.00394630594613
2000-06-21,147.875,5.002056602116915,4.993530371645422,5.00054266778691,5.00216194086401,4.996789887274878,5.00054266778691,4.981903345473262,4.98901728192149,4.999698046403325,5.000821630571023
2000-06-22,145.625,5.002056602116915,4.993912464555473,4.999237114282785,4.991140952609135,5.001005745121086,4.999237114282785,4.983645662042828,4.988943838801295,4.998871657710642,4.993616288927339
2000-06-23,144.375,4.998688885739236,4.993636583161411,4.996240450345996,4.982178662020428,4.9891562624198125,4.996240450345996,4.9845869629353015,4.988325516417491,4.997048096120249,4.9839276318235965
